gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1453480257	StillImage	image/jpeg	https://static.inaturalist.org/photos/6466143/original.jpg?1488745070	https://www.inaturalist.org/photos/6466143			2017-03-05T18:33:13Z	Erika Mitchell		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erika Mitchell
1453477290	StillImage	image/jpeg	https://static.inaturalist.org/photos/6455680/original.jpeg?1488664334	https://www.inaturalist.org/photos/6455680			2017-03-04T21:44:31Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453474729	StillImage	image/jpeg	https://static.inaturalist.org/photos/6446920/original.jpeg?1488581309	https://www.inaturalist.org/photos/6446920			2017-03-03T16:54:33Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453472586	StillImage	image/jpeg	https://static.inaturalist.org/photos/6438316/original.jpeg?1488497207	https://www.inaturalist.org/photos/6438316			2017-03-02T21:21:10Z	Sara Rall		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sara Rall
1453456581	StillImage	image/jpeg	https://static.inaturalist.org/photos/6381988/original.jpeg?1488040960	https://www.inaturalist.org/photos/6381988			2017-02-25T19:42:21Z	emkeev		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	emkeev
1453449938	StillImage	image/jpeg	https://static.inaturalist.org/photos/6358508/original.jpg?1487827207	https://www.inaturalist.org/photos/6358508			2016-04-07T21:27:23Z	Mikey Watson		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mikey Watson
1453449938	StillImage	image/jpeg	https://static.inaturalist.org/photos/6358509/original.jpg?1487827209	https://www.inaturalist.org/photos/6358509			2016-04-07T21:30:31Z	Mikey Watson		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mikey Watson
1453449938	StillImage	image/jpeg	https://static.inaturalist.org/photos/6358510/original.jpg?1487827213	https://www.inaturalist.org/photos/6358510			2016-04-08T00:10:22Z	Mikey Watson		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mikey Watson
1453449938	StillImage	image/jpeg	https://static.inaturalist.org/photos/6358512/original.jpg?1487827216	https://www.inaturalist.org/photos/6358512			2016-04-08T00:11:34Z	Mikey Watson		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mikey Watson
1453448559	StillImage	image/jpeg	https://static.inaturalist.org/photos/6353903/original.jpeg?1487800835	https://www.inaturalist.org/photos/6353903			2017-02-23T01:00:19Z	Frank Izaguirre		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Frank Izaguirre
